gene	length
PMT8_ARATH	612
PMTE_ARATH	360
PMTF_ARATH	812
PMTH_ARATH	531
PMTI_ARATH	352
PMTJ_ARATH	445
PMTK_ARATH	340
PMTL_ARATH	412
PMTN_ARATH	427
PMTO_ARATH	567
PMTP_ARATH	637
PMTQ_ARATH	410
PMTR_ARATH	549
PMTS_ARATH	407
PMTT_ARATH	471
PNAA_PRUDU	344
PNC1_ARATH	1237
PNG1_ARATH	523
PNG1_ORYSJ	910
PNH1_ORYSJ	402
PNMT_THLFG	679
PNO1_DROME	877
PNO1_DROPS	750
PNP1_ORYSJ	575
PNP2_ORYSJ	422
PNS1_DEBHA	564
PNS1_GIBZE	557
PNS1_KLULA	345
PNS1_USTMA	380
PNSB1_ARATH	642
PNSB2_ARATH	650
PNSB3_ARATH	712
PNSB4_ARATH	724
PNSB5_ARATH	733
PNSL1_ARATH	852
PNSL2_ARATH	439
PNSL3_ARATH	519
PNSL4_ARATH	576
PNSL5_ARATH	856
PO21_NASVI	587
PO22_POPJA	333
POB1_ARATH	765
POD1_ARATH	982
POED1_ORYSJ	585
POF10_SCHPO	379
POL_AVIRE	321
POL_MLVCB	481
POL_MLVF5	358
POL_SFV1	623
POL_SIVG1	369
POL2_DROME	490
POL3_DROME	527
POL4_DROME	373
POL5_DROME	400
POLC7_PHLPR	496
POLG_BVDVN	765
POLH_ARATH	422
POLIA_ORYSJ	1698
POLIB_ORYSJ	527
POLK_HUMAN	323
POLL2_ARATH	1247
POLLU_ORYSJ	842
POLR_DROME	309
POLX_TOBAC	614
POM1_SCHPO	575
POP3_ARATH	402
POP5_ARATH	703
POR_AVESA	302
PORA_ORYSJ	498
PORA_WHEAT	340
PORB_HORVU	1088
PORB_ORYSJ	1280
POT1A_ARATH	458
POT1B_ARATH	1500
POT7_ARATH	309
PP1_BRANA	594
PP1_MAIZE	1212
PP1_MEDSV	426
PP1_ORYSJ	1617
PP1_PHAVU	441
PP108_ARATH	671
PP11_ACEPE	523
PP11_ARATH	435
PP112_ARATH	355
PP113_ARATH	539
PP117_ARATH	490
PP12_SCHPO	470
PP120_ARATH	638
PP123_ARATH	671
PP124_ARATH	415
PP126_ARATH	543
PP127_ARATH	434
PP129_ARATH	326
PP13_ARATH	340
PP134_ARATH	354
PP135_ARATH	706
PP139_ARATH	317
PP14_ARATH	1107
PP142_ARATH	460
PP143_ARATH	334
PP145_ARATH	834
PP150_ARATH	424
PP153_ARATH	917
PP157_ARATH	496
PP16_ARATH	459
PP163_ARATH	398
PP169_ARATH	433
PP170_ARATH	834
PP171_ARATH	383
PP172_ARATH	506
PP175_ARATH	418
PP176_ARATH	562
PP177_ARATH	335
PP178_ARATH	1079
PP182_ARATH	310
PP184_ARATH	511
PP186_ARATH	570
PP187_ARATH	553
PP19_ARATH	608
PP190_ARATH	445
PP192_ARATH	473
PP194_ARATH	792
PP199_ARATH	386
PP1R7_DICDI	1350
PP1R7_HUMAN	993
PP1R8_BOVIN	1235
PP1R8_HUMAN	1352
PP1R8_MOUSE	1148
PP200_ARATH	364
PP205_ARATH	500
PP207_ARATH	484
PP209_ARATH	531
PP212_ARATH	346
PP216_ARATH	664
PP217_ARATH	418
PP218_ARATH	1110
PP222_ARATH	1344
PP226_ARATH	680
PP227_ARATH	370
PP236_ARATH	503
PP247_ARATH	414
PP248_ARATH	342
PP254_ARATH	579
PP262_ARATH	740
PP264_ARATH	695
PP265_ARATH	320
PP266_ARATH	417
PP272_ARATH	592
PP273_ARATH	627
PP274_ARATH	411
PP279_ARATH	479
PP281_ARATH	351
PP285_ARATH	402
PP287_ARATH	828
PP293_ARATH	731
PP294_ARATH	340
PP296_ARATH	400
PP298_ARATH	387
PP2A1_ORYSJ	656
PP2A2_ORYSJ	963
PP2A3_ORYSJ	503
PP2A4_ORYSI	781
PP2A4_ORYSJ	1047
PP2B1_ARATH	305
PP306_ARATH	318
PP311_ARATH	337
PP312_ARATH	520
PP314_ARATH	454
PP317_ARATH	390
PP319_ARATH	615
PP320_ARATH	323
PP321_ARATH	538
PP322_ARATH	664
PP325_ARATH	754
PP327_ARATH	510
PP329_ARATH	340
PP330_ARATH	1091
PP332_ARATH	1010
PP338_ARATH	438
PP342_ARATH	842
PP344_ARATH	456
PP346_ARATH	376
PP348_ARATH	443
PP349_ARATH	499
PP351_ARATH	407
PP354_ARATH	438
PP356_ARATH	483
PP357_ARATH	419
PP358_ARATH	571
PP360_ARATH	422
PP361_ARATH	982
PP362_ARATH	372
PP363_ARATH	546
PP365_ARATH	998
PP367_ARATH	478
PP372_ARATH	461
PP374_ARATH	702
PP379_ARATH	1522
PP380_ARATH	640
PP381_ARATH	341
PP382_ARATH	429
PP390_ARATH	333
PP391_ARATH	402
PP395_ARATH	584
PP397_ARATH	1875
PP399_ARATH	1303
PP400_ARATH	784
PP402_ARATH	424
PP407_ARATH	410
PP408_ARATH	591
PP412_ARATH	639
PP413_ARATH	1380
PP416_ARATH	386
PP418_ARATH	339
PP420_ARATH	928
PP424_ARATH	912
PP425_ARATH	1151
PP426_ARATH	512
PP433_ARATH	362
PP438_ARATH	333
PP442_ARATH	548
PP444_ARATH	914
PP445_ARATH	433
PP451_ARATH	405
PP4R2_DROME	1075
PP4R3_DANRE	2273
PP4R3_XENLA	1339
PP6R1_HUMAN	1000
PP6R2_MOUSE	1477
PP6R3_CHICK	1876
PPA1_ARATH	494
PPA1_SOLLC	722
PPA10_ARATH	1369
PPA16_ARATH	314
PPA17_ARATH	605
PPA18_ARATH	790
PPA2_ARATH	671
PPA21_ARATH	396
PPA22_ARATH	510
PPA24_ARATH	443
PPA26_ARATH	1763
PPA27_ARATH	1589
PPA28_ARATH	360
PPA29_ARATH	489
PPA3_ARATH	890
PPA4_ARATH	518
PPA7_ARATH	487
PPA9_ARATH	447
PPAF2_IPOBA	593
PPAL_SCHPO	636
PPAN_ARATH	484
PPCE_HUMAN	1335
PPCE_MOUSE	887
PPCE_PIG	699
PPCE_RAT	413
PPCK1_ARATH	873
PPCK2_ARATH	742
PPCS2_ORYSJ	686
PPCT_HUMAN	416
PPD1_ARATH	663
PPD2_ARATH	398
PPD3_ARATH	695
PPD4_ARATH	456
PPD5_ARATH	784
PPD6_ARATH	794
PPD7_ARATH	970
PPDEX_ARATH	593
PPDK1_MAIZE	2270
PPDK2_MAIZE	523
PPH_ARATH	1376
PPI1_ARATH	1087
PPID_MOUSE	341
PPIE_MOUSE	598
PPIL2_ARATH	825
PPK15_SCHPO	1236
PPL1_ARATH	1043
PPME1_BOVIN	982
PPME1_MOUSE	1240
PPO_MALDO	528
PPO_SPIOL	343
PPO_VITVI	365
PPOC_ORYSJ	695
PPOX1_ARATH	1153
PPOX2_ARATH	616
PPP5_ARATH	649
PPP7_ARATH	780
PPP7L_ARATH	620
PPR1_ARATH	352
PPR12_ARATH	344
PPR18_ARATH	366
PPR19_ARATH	349
PPR21_ARATH	356
PPR22_ARATH	507
PPR26_ARATH	527
PPR27_ARATH	450
PPR28_ARATH	538
PPR29_ARATH	404
PPR3_ARATH	436
PPR31_ARATH	515
PPR32_ARATH	662
PPR35_ARATH	306
PPR39_ARATH	308
PPR4_ARATH	365
PPR40_ARATH	320
PPR41_ARATH	488
PPR43_ARATH	406
PPR44_ARATH	427
PPR45_ARATH	499
PPR49_ARATH	1031
PPR51_ARATH	1153
PPR56_ARATH	467
PPR58_ARATH	500
PPR6_ARATH	488
PPR64_ARATH	653
PPR68_ARATH	1728
PPR74_ARATH	328
PPR77_ARATH	328
PPR83_ARATH	318
PPR84_ARATH	308
PPR85_ARATH	673
PPR86_ARATH	463
PPR87_ARATH	482
PPR91_ARATH	376
PPR95_ARATH	633
PPR97_ARATH	1579
PPSP1_ARATH	798
PPSP2_ARATH	574
PPSP3_ARATH	582
PPT1_CAEEL	826
PPT1_MACFA	493
PPT1_ORYSJ	631
PPT1_RAT	315
PPT2_ORYSJ	1257
PPT3_DICDI	310
PPT3_ORYSJ	918
PPX2_ARATH	1022
PQBP1_MOUSE	1276
PQBP1_RAT	1049
PQL3_ARATH	490
PQQL_ECOLI	1974
PQSH_PSEAE	589
PR1_ASPOF	332
PR1_HORVU	459
PR13_HORVU	410
PR1A1_ARATH	607
PR1A2_ARATH	1040
PR1B2_ARATH	909
PR1B4_ARATH	523
PR1B5_ARATH	435
PR1C_TOBAC	302
PR1F2_ARATH	402
PR1F3_ARATH	753
PR1F4_ARATH	335
PR2E1_ORYSJ	797
PR2E2_ORYSJ	711
PR38B_HUMAN	663
PR38B_MOUSE	783
PR38B_RAT	760
PR4_PHAVU	471
PR40A_ARATH	1940
PR40C_ARATH	818
PR5_ARATH	431
PRA1H_ARATH	328
PREP1_ARATH	1901
PREY_BOVIN	474
PREY_MOUSE	426
PRF1_SOLLC	775
PRFA_POLPE	821
PRFB1_ARATH	775
PRFB2_ARATH	358
PRFB3_ARATH	1362
PRH_ARATH	876
PRI1_HUMAN	354
PRI1_MOUSE	328
PRL1_ARATH	954
PRL2_ARATH	352
PRMA_BURL3	1252
PRMC_SYNY3	527
PRNL1_ARATH	384
PRNL2_ARATH	366
PROB_BACHD	407
PROD2_ARATH	466
PROF4_MAIZE	700
PROF5_MAIZE	848
PROFA_ORYSJ	476
PROSC_HUMAN	404
PROSC_MOUSE	815
PROT1_ARATH	1297
PROT2_ORYSJ	1295
PRP1_SOYBN	451
PRP16_ARATH	860
PRP17_HUMAN	1244
PRP17_MOUSE	652
PRP18_DANRE	488
PRP18_RAT	874
PRP19_ORYSJ	980
PRP22_ARATH	786
PRP31_HUMAN	826
PRP31_MOUSE	946
PRP38_ARATH	1021
PRP39_HUMAN	1806
PRP39_MOUSE	699
PRP39_SCHPO	642
PRP39_XENLA	956
PRP39_YEAST	330
PRP4_SCHPO	951
PRP43_ARATH	2434
PRP4B_PONAB	1136
PRP4B_RAT	2338
PRP4L_ARATH	774
PRP8_HUMAN	2797
PRP8_MOUSE	1831
PRPF3_CHICK	1413
PRPK_HUMAN	627
PRPX_HORVU	649
PRR1_ORYSJ	474
PRR37_ORYSI	656
PRR73_ORYSI	1582
PRR73_ORYSJ	1111
PRR95_ORYSJ	1166
PRRP1_ARATH	619
PRRP2_ARATH	340
PRRP3_ARATH	419
PRS10_MOUSE	1260
PRS4_ORYSJ	831
PRS6A_ORYSJ	657
PRS6B_ARATH	1325
PRS7_ORYSJ	1347
PRS7_SPIOL	582
PRS8A_ARATH	814
PRS8B_ARATH	504
PRSN_PIEBR	351
PRSP1_SPIOL	1065
PRT1_ARATH	1016
PRT6_ARATH	1001
PRX2C_ORYSJ	648
PRX2F_ORYSJ	716
PRXD1_XENLA	819
PRXQ_WHEAT	696
PS10A_ARATH	777
PS10B_ARATH	466
PS12A_ARATH	837
PS12B_ARATH	463
PS13A_ARATH	464
PS13B_ARATH	1375
PSA_ARATH	329
PSA_ORYSJ	820
PSA1_ORYSJ	865
PSA2_ORYSJ	665
PSA3_ORYSJ	825
PSA4A_ORYSJ	599
PSA4B_ORYSJ	460
PSA5_ORYSJ	668
PSA6_ORYSJ	584
PSA7A_ORYSJ	617
PSA7B_ORYSJ	520
PSAA_HORVU	407
PSAA_SORBI	2116
PSAB_SORBI	1909
PSAC_WHEAT	770
PSAD_HORVU	812
PSAD1_ARATH	566
PSAD2_ARATH	556
PSAE_HORVU	590
PSAF_HORVU	929
PSAG_HORVU	669
PSAH_MAIZE	803
PSAI_WHEAT	450
PSAJ_ORYSJ	602
PSAK_HORVU	721
PSAL_HORVU	615
PSAN_HORVU	453
PSAN_MAIZE	662
PSAO_ARATH	970
PSB1_ORYSJ	600
PSB2_ORYSJ	558
PSB28_ORYSJ	946
PSB3_ORYSJ	742
PSB4_ARATH	1003
PSB5A_ARATH	565
PSB5B_ARATH	742
PSB6_ARATH	878
PSB6_TOBAC	560
PSB7A_ARATH	747
PSB7B_ARATH	516
PSBA_SORBI	1240
PSBB_ORYSI	561
PSBB_SORBI	1264
PSBC_SORBI	1696
PSBD_SORBI	625
PSBE_WHEAT	343
PSBH_SORBI	344
PSBI_WHEAT	862
PSBJ_SORBI	322
PSBK_SORBI	392
PSBL_YUCGL	310
PSBM_SORBI	488
PSBO_TOBAC	909
PSBO_WHEAT	544
PSBP_WHEAT	989
PSBQ1_MAIZE	869
PSBR_HORVU	731
PSBR_TOBAC	716
PSBS_SOLLC	325
PSBS_SPIOL	1245
PSBS_TOBAC	643
PSBW_ARATH	602
PSBW_ORYSJ	737
PSBY_SPIOL	513
PSBZ_WHEAT	520
PSD10_DICDI	723
PSD11_ARATH	614
PSD1A_ARATH	1102
PSD1B_ARATH	555
PSD2_ARATH	447
PSD2_ORYSJ	598
PSD2A_ARATH	1587
PSD2B_ARATH	504
PSD7A_ARATH	1360
PSD7B_ARATH	474
PSD8A_ARATH	980
PSDE_ARATH	1114
PSF2_ARATH	674
PSKR1_ARATH	438
PSKR1_DAUCA	383
PSKR2_ARATH	523
PSL4_ARATH	542
PSMD3_DAUCA	728
PSMD3_TOBAC	1238
PSMD4_ARATH	771
PSMD6_ORYSJ	1115
PSMD9_HUMAN	816
PSMD9_RAT	534
PSME4_ARATH	827
PSMF1_ARATH	684
PSMG2_DANRE	770
PSMG4_HUMAN	465
PSNA_ARATH	527
PSNB_ARATH	598
PSRK_ARATH	598
PSRP6_ARATH	470
PSRP6_SPIOL	474
PSS2_ORYSJ	953
PST2_GOSHI	380
PSUG_BREBN	353
PSUG_CALS4	426
PSY_CAPAN	356
PSY_DAUCA	971
PSY_MAIZE	788
PSY_NARPS	534
PSY1_SOLLC	800
PSY2_SOLLC	553
PSYR1_ARATH	677
PT106_ARATH	838
PT225_ARATH	647
PT311_ARATH	726
PT317_ARATH	309
PT432_ARATH	351
PT505_ARATH	537
PT525_ARATH	442
PTA10_ARATH	380
PTA12_ARATH	320
PTA14_ARATH	443
PTA16_ARATH	767
PTA7_ARATH	557
PTALR_ARATH	641
PTBP1_ARATH	808
PTBP2_ARATH	1706
PTBP3_ARATH	1113
PTC52_ARATH	728
PTH2_DROME	467
PTH2_HUMAN	512
PTHM_ARATH	709
PTHM_ORYSJ	606
PTI1_SOLLC	1345
PTI11_ARATH	1202
PTI12_ARATH	496
PTI13_ARATH	892
PTLY_THEMA	425
PTM_ARATH	836
PTN2A_ARATH	1606
PTP1_ARATH	587
PTP1_CAEEL	355
PTPA2_CRYNJ	354
PTPA2_DICDI	368
PTR1_ARATH	531
PTR10_ARATH	391
PTR11_ARATH	303
PTR12_ARATH	317
PTR14_ARATH	406
PTR15_ARATH	568
PTR16_ARATH	475
PTR17_ARATH	806
PTR18_ARATH	666
PTR19_ARATH	636
PTR2_ARATH	1083
PTR21_ARATH	936
PTR22_ARATH	1128
PTR23_ARATH	430
PTR26_ARATH	475
PTR27_ARATH	831
PTR28_ARATH	503
PTR3_ARATH	548
PTR30_ARATH	675
PTR33_ARATH	652
PTR36_ARATH	629
PTR37_ARATH	365
PTR4_ARATH	448
PTR44_ARATH	408
PTR45_ARATH	384
PTR49_ARATH	520
PTR5_ARATH	776
PTR50_ARATH	372
PTR53_ARATH	892
PTR7_ARATH	717
PTR8_ARATH	1143
PTR9_ARATH	1034
PTRB_MORLA	614
PTST_ARATH	1197
PUB04_ORYSJ	836
PUB11_ARATH	446
PUB12_ARATH	828
PUB12_ORYSJ	756
PUB13_ARATH	545
PUB16_ARATH	454
PUB2_ARATH	400
PUB23_ARATH	301
PUB27_ARATH	404
PUB29_ARATH	575
PUB30_ARATH	991
PUB31_ARATH	557
PUB33_ARATH	750
PUB34_ARATH	768
PUB35_ARATH	768
PUB4_ARATH	727
PUB42_ARATH	560
PUB43_ARATH	732
PUB44_ARATH	995
PUB45_ARATH	443
PUB5_ARATH	731
PUB51_ARATH	507
PUB52_ARATH	584
PUB55_ARATH	452
PUB57_ORYSJ	492
PUB6_ARATH	1070
PUB62_ARATH	514
PUB63_ARATH	414
PUB7_ARATH	488
PUB9_ARATH	926
PULA1_ARATH	376
PUM1_ARATH	1028
PUM2_ARATH	1206
PUM23_ARATH	481
PUM24_ARATH	471
PUM3_ARATH	1241
PUM4_ARATH	547
PUM5_ARATH	734
PUM6_ARATH	973
PUMP1_ARATH	637
PUMP2_ARATH	313
PUMP3_ARATH	475
PUMP4_ARATH	754
PUMP5_ARATH	449
PUP10_ARATH	477
PUP11_ARATH	902
PUP13_ARATH	412
PUP3_ARATH	755
PUP6_ARATH	488
PUR_ARATH	753
PUR1_VIGAC	560
PUR2_ARATH	447
PUR2_VIGUN	479
PUR4_ARATH	699
PUR5_ARATH	587
PUR5_VIGUN	827
PUR6_VIGAC	1135
PUR7_ARATH	631
PUR7_VIGAC	467
PUR8_ECOLI	696
PUR8_HAEIN	527
PUR8_PSEAE	464
PUR9_BACC7	1453
PUR9_BACCN	318
PUR9_CALS4	331
PUR9_HELMI	341
PUR9_LACLA	355
PUR9_LACSS	318
PUR9_LISMF	369
PURA1_SORBI	938
PURA2_SORBI	526
PURE_PYRHO	422
PURE_THEMA	327
PURU1_ARATH	342
PUS1_ASHGO	343
PUS1_SCHPO	364
PUS10_HUMAN	579
PUS10_MOUSE	396
PUS10_XENLA	377
PUS3_BOVIN	517
PUS3_ORYSJ	485
PUS6_ORYSJ	426
PUS7_HUMAN	542
PUS7_ORYSJ	430
PUS7_YEAST	607
PUSH_ARATH	432
PUX1_ARATH	692
PUX10_ARATH	539
PUX11_ARATH	529
PUX13_ARATH	878
PUX14_ARATH	447
PUX2_ARATH	477
PUX3_ARATH	662
PUX4_ARATH	853
PUX7_ARATH	695
PUX8_ARATH	697
PVIP_NICBE	1325
PWD_ORYSJ	982
PWP2_HUMAN	502
PWP2_NEUCR	428
PWP2_YEAST	333
PX111_ORYSJ	559
PX114_ORYSJ	341
PX115_ORYSJ	430
PX24A_DICDI	475
PX24D_DICDI	332
PXC2_ARATH	488
PXC3_ARATH	600
PXG4_ARATH	738
PXG7_ARATH	566
PXL1_ARATH	757
PXL2_ARATH	533
PXM16_ARATH	1067
PXMP2_BOVIN	1471
PXN_ARATH	796
PY2CR_COLP3	346
PYL10_ARATH	500
PYL3_ARATH	327
PYL4_ARATH	583
PYL8_ARATH	733
PYL9_ARATH	954
PYM_BOMMO	305
PYRD_ORYSJ	380
PYRG_CANGA	662
PYRG_CLOTH	383
PYRG_DICDI	986
PYRG_SCHPO	504
PYRG1_HUMAN	371
PYRG2_BOVIN	332
PYRG2_MOUSE	543
PYRG2_RAT	305
PYRG2_XENLA	1232
PYRH_OCEIH	458
PYRH_PELPD	344
PYRH_PROMA	1047
PYRH_STRCO	314
PYRH_TRIEI	800
QCR6_SOLTU	440
QCR7_SOLTU	626
QCR71_ARATH	625
QCR72_ARATH	442
QCR8_SOLTU	574
QCR9_SOLTU	448
QKGA_DICDI	601
QKIL1_ARATH	421
QKIL2_ARATH	989
QKIL5_ARATH	755
QKY_ARATH	892
QOR_BOVIN	390
QOR_PSEAE	471
QOR1_ECOLI	550
QORH_ARATH	897
QORH_SPIOL	796
QORL_ARATH	360
QORL2_NEMVE	835
QORL2_RAT	464
QORX_HUMAN	608
QPCT_ARATH	613
QSOX1_ORYSJ	710
QWRF9_ARATH	608
R10A_ORYSJ	697
R10A1_ARATH	717
R10A3_ARATH	318
R13A2_ARATH	337
R13A3_ARATH	567
R13A4_ARATH	737
R13L1_ARATH	728
R13L2_ARATH	1115
R13L3_ARATH	901
R13L4_ARATH	607
R15A1_ARATH	660
R15A5_ARATH	474
R18AL_ARATH	441
R1A3_SOLDE	373
R1A4_SOLDE	356
R1A6_SOLDE	682
R1B11_SOLDE	374
R1B12_SOLDE	2616
R1B14_SOLDE	486
R1B16_SOLDE	620
R1B17_SOLDE	850
R1B19_SOLDE	442
R1C3_SOLDE	682
R27A2_ARATH	624
R27A3_ARATH	651
R27AA_ORYSJ	611
R35A1_ARATH	383
R35A3_ARATH	545
R3HC1_MOUSE	420
R3HCL_MOUSE	682
R3HD1_HUMAN	795
R3HD2_MOUSE	741
R47BP_ARATH	695
R47CP_ARATH	502
R51A1_MAIZE	394
RA213_ARATH	1292
RA51B_ARATH	350
RA51C_ARATH	415
RA51D_ARATH	405
RAA1F_ARATH	452
RAA2A_ARATH	436
RAA5B_ARATH	416
RAA5C_ARATH	750
RAA5D_ARATH	377
RAB21_BOVIN	410
RAB21_HUMAN	384
RAB21_MOUSE	316
RAB2A_MAIZE	729
RAB2B_MAIZE	781
RAB5_TOBAC	520
RAB7_CENCI	413
RAB7_GOSHI	586
RAB7_PRUAR	469
RAB7_SOYBN	456
RAB7_VIGAC	378
RABC1_ARATH	590
RABF1_ARATH	932
RAC2_ORYSJ	447
RAC2A_ARATH	727
RAC3_ORYSJ	690
RAC4_ORYSJ	376
RAC5_ORYSJ	929
RAC6_ORYSJ	968
RAD16_YEAST	354
RAD17_ARATH	362
RAD23_ORYSJ	684
RAD4_ARATH	629
RAD50_ARATH	393
RAD54_ORYSJ	316
RADL1_ARATH	416
RADL2_ARATH	574
RADL3_ARATH	664
RADL6_ARATH	552
RAE1_ARATH	815
RAE1C_ARATH	913
RAF1_MAIZE	465
RAF1A_WHEAT	368
RAF1B_WHEAT	542
RAF2A_ARATH	705
RAF2B_ARATH	670
RAG3F_ARATH	401
RAGP1_ARATH	841
RAGP2_ARATH	534
RAH1B_ARATH	913
RALB_TODPA	807
RAN1_ORYSJ	321
RAN2_ORYSJ	873
RAN3_ARATH	1082
RAN3_ORYSJ	910
RANB1_TOBAC	304
RANB9_DANRE	1128
RANB9_XENTR	317
RAP21_ARATH	315
RAP22_ARATH	810
RAP24_ARATH	768
RAP27_ARATH	945
RAR1_ORYSJ	768
RAS_PLESU	574
RASL2_MOUSE	963
RAV1_YEAST	354
RB11A_LOTJA	520
RB11C_LOTJA	956
RB11D_TOBAC	954
RB1BV_BETVU	805
RB27C_DROME	353
RB2BV_BETVU	1033
RB3GP_DANRE	886
RB3GP_HUMAN	369
RB3GP_MOUSE	346
RB3GP_XENLA	815
RB45A_ARATH	439
RB45B_ARATH	464
RBBP_ARATH	1800
RBBP6_HUMAN	691
RBBP6_MOUSE	762
RBCMT_ARATH	929
RBCMT_TOBAC	858
RBFA_ARATH	749
RBG2_ARATH	672
RBG3_ARATH	592
RBG4_ARATH	464
RBG5_ARATH	428
RBGPR_HUMAN	662
RBK1_ARATH	787
RBK2_ARATH	310
RBL_MAIZE	1392
RBL_SORBI	554
RBL10_ARATH	1203
RBL12_ARATH	465
RBL13_ARATH	618
RBL14_ARATH	770
RBL15_ARATH	552
RBL19_ARATH	826
RBL2_ARATH	782
RBL20_ARATH	766
RBL3_ARATH	492
RBL9_ARATH	1578
RBM18_DANRE	563
RBM25_HUMAN	957
RBM28_MOUSE	1163
RBM39_HUMAN	1039
RBM39_MOUSE	309
RBM39_PONAB	1251
RBM42_BOVIN	1262
RBM42_MOUSE	850
RBM42_RAT	1258
RBM46_DANRE	1564
RBM46_MACFA	840
RBM47_CANLF	1306
RBM48_DANRE	703
RBM5_HUMAN	592
RBM5_MOUSE	304
RBM5_XENTR	3485
RBM5B_XENLA	1077
RBM8A_DROME	395
RBM8A_SALSA	786
RBOHA_SOLTU	439
RBOHB_ORYSJ	1019
RBOHB_SOLTU	520
RBOHC_SOLTU	973
RBOHD_ARATH	541
RBOHD_SOLTU	653
RBOHE_ARATH	644
RBOHF_ARATH	496
RBOHG_ARATH	411
RBOHH_ARATH	1425
RBOHJ_ARATH	966
RBP1_MEDTR	824
RBP10_MOUSE	1354
RBP17_HUMAN	662
RBP17_MOUSE	805
RBP1C_ARATH	748
RBP2_MEDTR	504
RBP45_NICPL	840
RBP47_NICPL	649
RBP56_HUMAN	1010
RBP9X_DROME	577
RBR1_MAIZE	1084
RBR2_MAIZE	793
RBR3_MAIZE	658
RBS_MAIZE	591
RBS_SACHY	972
RBS1_ORYSJ	365
RBS2_ORYSJ	475
RBS2_WHEAT	414
RBSK_ECOLI	898
RBX1A_ARATH	609
RBX1A_DROME	311
RC22_ARATH	493
RCA_CUCSA	429
RCA_MAIZE	928
RCA_SPIOL	383
RCA1_LARTR	437
RCAB_HORVU	342
RCBT2_MOUSE	371
RCBT2_RAT	372
RCC2_DANRE	980
RCC2_HUMAN	366
RCC2_MOUSE	1174
RCCR_HORVU	935
RCD1_ARATH	872
RCD1_DANRE	426
RCD1_PONAB	1052
RCD1_RAT	1421
RCE1_ARATH	815
RCH2_ARATH	648
RCL1_ARATH	712
RCN2_HUMAN	470
RCN2V_CROAD	634
RCOR2_RAT	1033
RD21A_ARATH	1016
RD23B_ARATH	618
RDH13_MOUSE	396
RDH8_HUMAN	901
RDM3_ARATH	955
RDM4_ARATH	581
RDO2_ARATH	836
RDR1_ARATH	438
RDR1_ORYSJ	917
RDR3_ORYSJ	333
RDR4_ORYSJ	611
RECA_NITMU	585
RECA3_ARATH	798
RECAM_ARATH	766
RECG_ARATH	717
RECX_PSEMY	854
REIL1_ARATH	868
RELA_STAAW	2056
REMO_SOLTU	1014
RENT1_ARATH	1573
RENT1_NEUCR	304
RENT2_ARATH	1354
RENT3_ARATH	1284
RER1_ARATH	1844
RER1A_ARATH	608
RER1B_ARATH	699
RER3_ARATH	515
RER4_ARATH	740
RER5_ARATH	908
RER6_ARATH	903
RETIC_ARATH	476
RETM_ANOGA	610
RETO_ESCCA	602
RETO_PAPSO	471
RETST_DANRE	814
REV1_ARATH	501
REV3_ARATH	433
REV7_ARATH	330
REXO4_HUMAN	604
REXO4_MOUSE	475
REXO4_XENLA	479
RF1_METSB	456
RF1_NATTJ	349
RF1_ORYSI	367
RF1_ZYMMO	426
RF2_CAMC1	494
RF298_ARATH	702
RF2A_ORYSJ	527
RF2B_ORYSJ	563
RF4_ARATH	348
RFA1_SCHPO	585
RFA1A_ORYSJ	834
RFA1B_ARATH	1301
RFA1B_ORYSJ	697
RFA1C_ORYSJ	392
RFA2A_ORYSJ	406
RFA2B_ORYSJ	543
RFA3_ORYSJ	576
RFBK9_ECOLX	1055
RFC1_ORYSJ	747
RFC2_ORYSJ	512
RFC3_ARATH	420
RFC3_ORYSJ	566
RFC4_ORYSJ	494
RFC5_ORYSJ	625
RFL1_ARATH	984
RFS_ORYSJ	815
RFS1_ARATH	669
RFS2_ARATH	1091
RFS6_ARATH	486
RFT1_DICDI	370
RGA1_SOLBU	644
RGA2_SOLBU	633
RGA3_SOLBU	884
RGA4_SOLBU	716
RGAP1_ARATH	614
RGAP2_ARATH	888
RGAP3_ARATH	912
RGAP4_ARATH	512
RGAP5_ARATH	578
RGAP6_ARATH	586
RGAP7_ARATH	819
RGAPX_ARATH	1209
RGLG1_ARATH	920
RGLG2_ARATH	885
RGP1_BOVIN	675
RGP2_ORYSJ	1356
RH10_ORYSJ	676
RH12_ORYSJ	420
RH13_ORYSJ	356
RH14_ORYSJ	487
RH15_ORYSJ	1010
RH16_ORYSJ	637
RH17_ORYSJ	380
RH18_ORYSJ	536
RH2_ORYSJ	556
RH20_ORYSJ	832
RH21_ORYSJ	567
RH22_ORYSJ	756
RH24_ORYSJ	670
RH25_ORYSJ	1384
RH26_ORYSJ	328
RH27_ORYSJ	605
RH28_ORYSJ	392
RH29_ORYSI	493
RH29_ORYSJ	549
RH3_ORYSJ	1107
RH30_ORYSJ	1397
RH32_ORYSJ	630
RH33_ARATH	572
RH34_ORYSJ	672
RH35_ARATH	404
RH35A_ORYSJ	1015
RH36_ORYSJ	485
RH37_ORYSJ	890
RH38_ORYSJ	624
RH39_ORYSJ	913
RH40_ARATH	1245
RH40_ORYSJ	1036
RH41_ORYSJ	363
RH42_ORYSJ	1041
RH45_ORYSJ	1121
RH46_ARATH	529
RH47A_ORYSJ	561
RH47B_ORYSJ	885
RH48_ORYSJ	335
RH5_ORYSJ	592
RH50_ORYSJ	831
RH52B_ORYSJ	670
RH52C_ORYSJ	550
