group	ange-pval	ange-count	ange-count	sorgh-pval	sorgh-count	sorgh-count
PAT1_ARATH	0.550335034	1	1	0.543819274	4	4
PATL3_ARATH	0.308886293	2	2	0.704439748	2	2
PATL5_ARATH	0.932029315	1	1	0.603934597	4	4
PAXB1_HUMAN	0.969942649	1	1	NA	NA	NA
PAXI1_HUMAN	0.377031795	1	1	NA	NA	NA
PB27A_ARATH	0.091714894	2	2	0.20101004	2	2
PB27B_ARATH	0.222644116	1	1	NA	NA	NA
PBS1_ARATH	0.098665814	9	9	0.208330894	11	11
PCF2_ORYSJ	0.587216434	3	3	0.597232118	1	1
PCF7_ORYSJ	0.502214782	1	1	0.490073187	1	1
PCFS1_ARATH	0.752886302	1	1	NA	NA	NA
PCFS4_ARATH	7.44E-06	5	5	0.270549643	3	3
PCKA_MAIZE	0.598865686	2	2	0.342540202	6	6
PCKA1_UROPA	0.506003491	2	2	0.434605883	1	1
PCNA_MAIZE	0.534182017	7	7	0.045507439	8	8
PCNB_HAEIN	0.489907694	3	3	NA	NA	NA
PCO3_ARATH	1	1	1	NA	NA	NA
PCO4_ARATH	0.905787121	1	1	NA	NA	NA
PCO5_ARATH	0.099648429	3	3	0.912876293	1	1
PCP_BOVIN	0.447016699	2	2	0.043354118	1	1
PCP_ESCF3	0.534840014	2	2	0.166603592	2	2
PCP_HUMAN	0.47525717	2	2	NA	NA	NA
PCP_MOUSE	0.505540864	2	2	0.155195583	2	2
PCP_PONAB	0.130241456	1	1	0.4536348	3	3
PCP_PYRFU	0.215273796	2	2	0.396805746	4	4
PCP_VIBVY	0.776016422	2	2	0.738941546	3	3
PCR8_ARATH	0.395691012	1	1	0.894860006	1	1
PCS1_WHEAT	0.106940811	7	7	0.307881837	2	2
PCYOX_ARATH	0.038095894	11	11	0.00281852	4	4
PD5BB_XENLA	0.923046395	1	1	0.006693157	4	4
PDAT1_ARATH	0.630450935	4	4	0.461792007	3	3
PDC2_ORYSI	0.34806625	8	8	0.024751724	7	7
PDCB3_ARATH	0.484745974	2	2	0.309424963	2	2
PDCD2_BOVIN	0.682654669	2	2	NA	NA	NA
PDCD2_HUMAN	1	1	1	NA	NA	NA
PDCD4_CHICK	0.278643009	3	3	0.18560138	4	4
PDCD4_HUMAN	0.369979574	2	2	0.432061807	3	3
PDCD4_MOUSE	0.579692568	2	2	0.777376336	1	1
PDCL3_HUMAN	0.640086338	2	2	NA	NA	NA
PDCL3_PONAB	0.437035678	1	1	NA	NA	NA
PDCT2_ARATH	0.797016001	2	2	0.43060942	2	2
PDI_MAIZE	0.156763161	7	7	0.33488654	5	5
PDI14_ORYSJ	0.000701953	6	6	0.002235536	3	3
PDI21_ORYSJ	0.391617541	5	5	0.619695052	4	4
PDI22_ORYSJ	0.475303403	6	6	0.57192531	2	2
PDI23_ORYSJ	0.096523045	2	2	0.199946796	1	1
PDI51_ORYSJ	0.000108796	8	8	0.336556244	2	2
PDI52_ORYSJ	0.238687177	2	2	0.839940724	1	1
PDI53_ORYSJ	0.630868864	2	2	0.187270727	3	3
PDI54_ORYSJ	0.069554551	4	4	0.75338453	2	2
PDK_ARATH	0.059550124	8	8	0.180586308	10	10
PDPK1_ARATH	0.277898518	1	1	NA	NA	NA
PDPK2_ARATH	0.941820071	1	1	NA	NA	NA
PDR17_YEAST	0.034232186	5	5	NA	NA	NA
PDR2_ARATH	0.197040669	8	8	0.421262624	5	5
PDRP1_MAIZE	0.31893432	7	7	0.415930082	8	8
PDS5A_CHICK	1	1	1	0.457086332	1	1
PDS5A_MOUSE	0.678941261	1	1	NA	NA	NA
PDS5B_CHICK	0.667998601	1	1	NA	NA	NA
PDV1_ARATH	1	1	1	NA	NA	NA
PDV2_ARATH	0.231243174	5	5	0.231563978	3	3
PDX11_ORYSJ	0.366505672	6	6	0.257108546	5	5
PDX2_ARATH	0.078813154	8	8	0.006756399	6	6
PDXK_ARATH	0.26890852	3	3	0.828364067	2	2
PE191_ARATH	0.658570253	1	1	0.987727193	1	1
PEAM1_ARATH	0.051665589	7	7	0.170292399	7	7
PEAM2_ARATH	1	1	1	NA	NA	NA
PEAM3_ARATH	0.702552065	2	2	NA	NA	NA
PECT1_ARATH	0.00942445	7	7	0.591838027	3	3
PEK10_ARATH	0.838506287	2	2	0.118056702	3	3
PEK14_ARATH	0.434045474	2	2	NA	NA	NA
PEL1_ARATH	0.592018596	3	3	2.66E-05	5	5
PEN2_ARATH	0.541487573	3	3	1	2	2
PEP_ARATH	0.378608492	4	4	0.798980614	2	2
PEPD_DICDI	0.946060811	1	1	NA	NA	NA
PEPD_MOUSE	1	1	1	NA	NA	NA
PEPD_PONAB	0.901479573	2	2	NA	NA	NA
PEPD_RAT	0.534924959	2	2	0.938452645	1	1
PEPK2_ARATH	0.260690972	4	4	0.4098014	4	4
PEPR1_ARATH	0.896111499	1	1	0.882585513	1	1
PEPR2_ARATH	0.851859748	1	1	0.794669288	1	1
PER1_ARAHY	0.481265418	3	3	0.225539722	1	1
PER1_MAIZE	0.093106092	2	2	NA	NA	NA
PER1_ORYSJ	0.531390513	3	3	0.513275344	1	1
PER12_ARATH	0.379837404	1	1	0.516995108	1	1
PER15_IPOBA	0.851993556	1	1	0.515531593	1	1
PER16_ARATH	0.283191138	5	5	0.707816125	2	2
PER17_ARATH	0.350964502	5	5	0.501569734	4	4
PER2_MAIZE	0.044704031	1	1	0.016436995	1	1
PER21_ARATH	0.201080957	2	2	0.246650804	1	1
PER25_ARATH	0.380419385	2	2	0.424257808	2	2
PER35_ARATH	0.560547433	2	2	1	1	1
PER42_MAIZE	0.499857589	3	3	0.653707489	2	2
PER45_ARATH	0.095334407	2	2	NA	NA	NA
PER5_VITVI	0.0424763	3	3	0.30805058	2	2
PER54_ARATH	0.277118027	1	1	NA	NA	NA
PER58_ARATH	0.834324042	1	1	NA	NA	NA
PER70_MAIZE	0.248692277	2	2	0.353130991	1	1
PER71_ARATH	0.473639318	1	1	NA	NA	NA
PERK1_ARATH	0.175243292	9	9	0.28560962	7	7
PERK4_ARATH	0.075103072	5	5	0.15137601	4	4
PERK8_ARATH	0.313597699	4	4	NA	NA	NA
PERK9_ARATH	0.690370662	2	2	0.831145886	1	1
PERQ2_MOUSE	0.706464449	1	1	0.414074912	1	1
PERQ2_XENLA	0.71562261	1	1	0.54014022	1	1
PERR_RAUSE	0.178347453	2	2	0.061376959	2	2
PESC_CHLRE	0.809604268	1	1	0.795635254	1	1
PESC_NEMVE	0.556923744	1	1	0.142105305	2	2
PETD_SACOF	0.684728954	1	1	0.196738957	2	2
PETG_WHEAT	0.866362379	1	1	1	1	1
PEX1_ARATH	0.548347575	5	5	0.434804981	3	3
PEX10_ARATH	0.655391627	1	1	0.235304163	1	1
PEX12_ARATH	0.543528015	5	5	0.308185484	5	5
PEX13_ARATH	0.33868676	10	10	0.068600112	11	11
PEX14_ARATH	0.061219408	5	5	0.594080052	5	5
PEX16_ARATH	0.076026006	5	5	0.348595545	3	3
PEX2_ARATH	0.460587989	3	3	0.75498501	1	1
PEX22_ARATH	0.520163161	7	7	0.609075835	3	3
PEX32_ARATH	0.439002031	3	3	0.82955981	2	2
PEX4_ARATH	0.036960193	7	7	0.17027738	3	3
PEX5_ARATH	0.000307509	9	9	0.364369036	3	3
PEX6_ARATH	0.073492447	4	4	0.015700458	4	4
PEX7_ARATH	0.872191355	2	2	NA	NA	NA
PFBS_ARATH	0.114559904	9	9	0.382139871	6	6
PFD1_BOVIN	1	1	1	NA	NA	NA
PFD1_MOUSE	1	1	1	0.666144473	1	1
PFD2_ARATH	0.190859156	5	5	0.203019726	5	5
PFD3_ARATH	0.465768259	2	2	0.362927842	2	2
PFD4_AVEFA	0.062594574	2	2	0.508835073	2	2
PFD5_ARATH	0.449939887	2	2	0.409714029	2	2
PFD6_MOUSE	0.230085142	5	5	0.429829861	4	4
PFKA1_ARATH	0.35114948	2	2	NA	NA	NA
PFKA2_ARATH	0.010671206	5	5	0.068002101	2	2
PFKA3_ARATH	0.266904762	9	9	0.275804768	7	7
PFKA5_ARATH	0.877428812	3	3	0.436255676	2	2
PFKA6_ARATH	0.145153221	4	4	0.384171856	2	2
PFPA_RICCO	0.185679748	9	9	0.055614205	10	10
PFPA_SOLTU	0.744428829	1	1	NA	NA	NA
PFPB_RICCO	0.746547654	2	2	0.779121217	1	1
PGAP3_DANRE	0.819102359	2	2	0.612759807	5	5
PGAP3_MOUSE	0.450573859	2	2	1	1	1
PGDH_MOUSE	0.589035267	2	2	0.487449179	1	1
PGES2_BOVIN	0.919458404	1	1	0.601749593	1	1
PGES2_DANRE	0.449104867	1	1	0.235955188	2	2
PGK2_PYRFU	0.498173445	1	1	1	1	1
PGKH_TOBAC	0.58784127	1	1	NA	NA	NA
PGKH_WHEAT	0.518440644	4	4	0.612844427	2	2
PGKY_TOBAC	0.535038177	1	1	NA	NA	NA
PGKY_WHEAT	0.109488467	3	3	0.42920962	3	3
PGL1A_ARATH	0.370824498	13	13	0.384241605	16	16
PGL1B_ARATH	0.988732432	1	1	NA	NA	NA
PGLR_OENOR	0.027715202	2	2	NA	NA	NA
PGLR_VITVI	0.07036961	8	8	0.596131507	5	5
PGLR4_ARATH	0.011973538	3	3	0.120724688	1	1
PGLT1_BOVIN	0.974084208	1	1	NA	NA	NA
PGLT1_MOUSE	0.812293367	2	2	NA	NA	NA
PGM_ARATH	0.486478999	1	1	0.785785449	2	2
PGMC1_MAIZE	0.409716938	1	1	0.419304754	2	2
PGMC2_MAIZE	0.749730911	1	1	0.86411791	1	1
PGML1_ARATH	0.129302867	11	11	0.009052974	16	16
PGML4_ARATH	0.435609104	4	4	0.35935389	3	3
PGMP_PEA	0.185239746	6	6	0.000934753	8	8
PGP1B_ARATH	0.487861925	2	2	0.523783148	4	4
PGP2_ARATH	0.1624637	3	3	0.589253342	2	2
PGPS1_ORYSJ	0.927036025	1	1	0.93961956	1	1
PGR5_ARATH	0.558341055	2	2	0.184742787	5	5
PGT2_LITER	0.341140323	1	1	NA	NA	NA
PGTA_PONAB	0.837124129	1	1	NA	NA	NA
PGTB1_ARATH	0.018150151	3	3	0.250579984	1	1
PGTB2_DICDI	0.936983669	2	2	NA	NA	NA
PGTB2_HUMAN	0.16438991	2	2	0.602219706	1	1
PGTB2_RAT	0.513725743	2	2	NA	NA	NA
PH1_ARATH	0.409756854	2	2	0.622069462	3	3
PHB2_ARATH	0.710466805	2	2	0.58259359	1	1
PHB3_ARATH	0.565396838	2	2	0.739051911	1	1
PHF1_ARATH	0.011191174	9	9	0.075510688	8	8
PHF3_HUMAN	0.222481931	5	5	0.702022336	1	1
PHF5B_ARATH	0.410827512	4	4	0.179462378	3	3
PHIP_MOUSE	0.302513294	1	1	0.46589389	1	1
PHL1_ARATH	0.061360097	28	28	0.165597719	15	15
PHL11_ARATH	0.804255138	1	1	NA	NA	NA
PHO11_ORYSJ	0.18738469	6	6	0.683924219	2	2
PHO13_ORYSJ	0.000189751	5	5	0.76693632	6	6
PHOT2_ORYSJ	0.27466539	11	11	0.365990973	4	4
PHP1_ORYSJ	0.629745662	3	3	0.829569988	3	3
PHP2_ORYSJ	0.748744526	1	1	0.68719597	2	2
PHP5_ORYSJ	0.115595485	5	5	0.381921156	4	4
PHR_ORYSJ	0.018534457	7	7	0.22111875	8	8
PHR2_ARATH	0.636949257	2	2	0.534594962	4	4
PHRF1_MOUSE	0.42763226	4	4	0.08881634	2	2
PHS_SACD2	0.322335204	2	2	0.49826346	1	1
PHSB_ARATH	0.382278009	9	9	0.690109218	4	4
PHSC_ARATH	0.303536788	5	5	0.49579798	6	6
PHSD_ARATH	0.571669191	7	7	0.132598074	4	4
PHSH_WHEAT	0.72359234	2	2	0.026242336	5	5
PHSL_IPOBA	1	1	1	0.384423964	2	2
PHSL_VICFA	0.239283542	1	1	0.190252611	1	1
PHSL2_SOLTU	0.06439713	2	2	0.407185993	1	1
PHT15_ORYSJ	0.611394001	2	2	0.920127812	1	1
PHT18_ORYSJ	0.243308866	7	7	0.269698087	7	7
PHT1A_ORYSJ	0.684691669	3	3	0.623640851	4	4
PHT21_ARATH	0.326214656	3	3	0.266291122	4	4
PHT41_ORYSJ	0.187324965	4	4	0.446767479	2	2
PHT43_ORYSJ	0.639224262	1	1	NA	NA	NA
PHT44_ORYSJ	0.168754609	3	3	0.513659802	4	4
PHT47_ORYSJ	0.724650557	2	2	1	1	1
PHYA_SORBI	0.13302746	4	4	0.210865877	4	4
PHYB_SORBI	0.510782848	5	5	0.331099467	6	6
PHYC_ORYSI	1	1	1	NA	NA	NA
PHYC_SORBI	0.489473235	6	6	0.252950977	5	5
PHYK_MAIZE	0.400927178	3	3	0.000854062	7	7
PHYK2_ORYSJ	0.166749981	3	3	0.346333855	2	2
PHYLO_ARATH	0.567177129	2	2	0.510725152	1	1
PI3K1_SOYBN	0.707273713	1	1	0.69417585	3	3
PI3K2_SOYBN	0.264038503	2	2	0.252214397	2	2
PI3R4_PONAB	0.638423043	2	2	0.612993185	1	1
PI5K1_ARATH	0.057374946	1	1	1	1	1
PI5K1_ORYSJ	0.48861357	11	11	0.211812707	6	6
PI5K2_ARATH	0.294988355	2	2	NA	NA	NA
PI5K5_ARATH	1	1	1	0.600761278	1	1
PI5K9_ARATH	0.057742903	4	4	0.532182208	2	2
PIAL1_ARATH	1	1	1	NA	NA	NA
PIAL2_ARATH	0.872572506	1	1	0.491274179	2	2
PIE1_ARATH	0.35124043	9	9	0.231106146	17	17
PIEZO_ARATH	0.122188942	12	12	0.494976121	5	5
PIF1_EMENI	0.670055693	2	2	NA	NA	NA
PIF3_ARATH	0.14578968	7	7	0.000136383	9	9
PIF5_ARATH	0.53638175	6	6	0.000764717	12	12
PIGA_HUMAN	0.499730634	2	2	NA	NA	NA
PIGB_MOUSE	0.876024227	1	1	NA	NA	NA
PIGL_DICDI	0.076035552	2	2	1	1	1
PIGM_ARATH	0.652779903	1	1	NA	NA	NA
PIGP_ARATH	0.624110174	2	2	1	1	1
PIGQ_MOUSE	0.42757427	1	1	NA	NA	NA
PIGS_BOVIN	0.583820944	1	1	0.012313629	2	2
PIGS_HUMAN	0.507109599	1	1	NA	NA	NA
PIGT_HUMAN	0.70862868	1	1	0.341781475	4	4
PIGU_HUMAN	0.291945069	2	2	0.42183416	3	3
PIGV_MOUSE	0.849962628	1	1	NA	NA	NA
PILR3_ARATH	0.284385001	2	2	0.221660364	3	3
PIMT_WHEAT	0.619923401	3	3	0.891175244	1	1
PIMT1_ARATH	0.654231898	2	2	0.19368465	2	2
PIN1_ARATH	0.478411716	1	1	NA	NA	NA
PIN1_MALDO	0.858438726	2	2	0.384607894	5	5
PIN1_ORYSJ	0.680923743	3	3	0.433886631	3	3
PIN1C_ORYSJ	0.519972169	1	1	0.5775165	1	1
PIN4_MOUSE	0.676664242	2	2	0.976168595	1	1
PIN6_ORYSJ	0.614575711	5	5	0.209478817	4	4
PINX1_MOUSE	0.954048811	1	1	0.420024505	1	1
PIP_AERSO	0.427437778	3	3	0.489508646	2	2
PIP_ARATH	0.883609395	2	2	0.762457399	1	1
PIP12_MAIZE	0.623549465	2	2	0.461136123	4	4
PIP13_MAIZE	0.371340247	1	1	0.234633948	1	1
PIP15_MAIZE	0.684017921	1	1	1	1	1
PIP21_MAIZE	0.191587167	12	12	0.228730496	4	4
PIP23_ORYSJ	0.492220518	1	1	0.042540484	3	3
PIP24_MAIZE	0.483186601	3	3	0.658121442	2	2
PIP26_MAIZE	0.202524943	2	2	0.299697319	1	1
PIP27_ORYSJ	0.374154257	4	4	0.568569065	2	2
PIPNA_MOUSE	0.323506127	3	3	0.402649938	4	4
PIR_ARATH	0.299260678	4	4	1	1	1
PIR7A_ORYSJ	0.010293902	7	7	0.246225829	5	5
PIRL_SOLLC	0.28585058	6	6	0.304396389	3	3
PIRL1_ORYSJ	0.124014089	6	6	0.276232256	5	5
PIRL2_ORYSJ	0.865903081	2	2	NA	NA	NA
PIRL3_ARATH	0.480667389	1	1	NA	NA	NA
PIRL3_ORYSJ	0.747779809	5	5	0.096345311	6	6
PIRL4_ORYSJ	0.164932275	4	4	0.719379873	2	2
PIRL5_ORYSJ	0.806706013	3	3	0.432891852	4	4
PIRL6_ORYSJ	0.413940697	3	3	0.851404549	1	1
PIRL7_ORYSJ	0.636137796	1	1	0.732911332	3	3
PIRL8_ARATH	0.412690468	1	1	NA	NA	NA
PIRL8_ORYSJ	0.464572345	3	3	1	2	2
PIS1_ARATH	0.105416579	7	7	0.849208483	1	1
PIS2_ARATH	0.284292583	1	1	0.927176878	1	1
PITH1_ARATH	0.470760889	2	2	0.338678682	3	3
PITH1_HUMAN	0.666226013	2	2	0.660444073	2	2
PITP1_DICDI	0.17610361	3	3	0.296517559	3	3
PK01_HELAN	0.511140837	1	1	NA	NA	NA
PK1IP_XENLA	0.523495548	1	1	0.716822665	1	1
PKL_ARATH	0.561708415	4	4	0.76042783	7	7
PKP2_ARATH	0.101308029	7	7	0.058138385	6	6
PLA1_PLAAC	0.655534274	3	3	NA	NA	NA
PLA14_ARATH	0.447452372	3	3	0.134619719	2	2
PLA21_ORYSJ	0.45141614	1	1	NA	NA	NA
PLA5_ORYSI	0.346369434	2	2	0.9254606	1	1
PLA5_ORYSJ	0.78413214	1	1	NA	NA	NA
PLAP_MOUSE	0.991369813	1	1	0.540728887	1	1
PLAS_ORYSJ	0.429122679	4	4	0.356919632	3	3
PLC_LISMO	1	1	1	0.330164305	2	2
PLCD2_ARATH	0.336420782	4	4	0.191117988	3	3
PLCD5_ARATH	0.284120751	3	3	0.726202268	1	1
PLCD6_ARATH	0.059556555	7	7	0.449827627	4	4
PLCD7_ARATH	0.809773007	1	1	0.702063842	2	2
PLD3_XENLA	0.574418038	1	1	NA	NA	NA
PLDA1_MAIZE	0.332899267	7	7	0.718557104	4	4
PLDA2_ORYSJ	0.032297161	13	13	0.423202781	4	4
PLDA4_ARATH	0.4082915	1	1	NA	NA	NA
PLDB1_ARATH	0.215409618	3	3	0.064350775	1	1
PLDB2_ARATH	0.661833825	1	1	1	1	1
PLDD1_ARATH	0.198368957	8	8	0.016777542	8	8
PLDG1_ARATH	0.878148374	1	1	NA	NA	NA
PLDL_CAEEL	0.721550147	1	1	0.825784754	2	2
PLDZ1_ARATH	0.143837241	7	7	0.168292007	5	5
PLDZ2_ARATH	0.488178466	3	3	0.52660804	1	1
PLET2_ARATH	0.473469516	1	1	0.834092991	1	1
PLGG1_ARATH	0.33552897	6	6	0.300545368	9	9
PLI2C_ARATH	0.717327671	1	1	NA	NA	NA
PLP1_ORYSI	1	1	1	NA	NA	NA
PLP2_ARATH	0.735047844	1	1	1	1	1
PLP3_ARATH	0.83395633	2	2	NA	NA	NA
PLP3_ORYSJ	0.187037413	1	1	NA	NA	NA
PLP3B_ARATH	0.578435699	2	2	0.945664663	1	1
PLPD1_ARATH	0.657981187	6	6	0.215510724	2	2
PLPD2_ARATH	0.847375455	1	1	1	1	1
PLPL3_HUMAN	0.783951684	1	1	NA	NA	NA
PLR1_ARATH	0.515278425	7	7	0.33554725	4	4
PLSB_CUCSA	0.238308062	6	6	0.283536778	3	3
PLSB_PHAVU	0.251816054	2	2	0.445462565	5	5
PLSP1_ARATH	0.743533536	4	4	0.005216622	5	5
PLST1_ARATH	0.492156552	10	10	0.546275968	3	3
PLST2_ARATH	7.26E-06	8	8	0.018540923	4	4
PLST3_ARATH	0.2577966	3	3	NA	NA	NA
PLST4_ARATH	0.544463424	3	3	0.266003877	8	8
PLT1_ARATH	0.607402391	2	2	0.124526127	6	6
PLT5_ARATH	0.203682619	17	17	0.313174237	8	8
PLT6_ARATH	0.306048425	2	2	0.694616698	3	3
PLY21_ARATH	0.747598663	1	1	NA	NA	NA
PLY4_ARATH	0.910282348	1	1	0.221386	2	2
PLZ12_LUPPO	0.867372608	1	1	NA	NA	NA
PMA1_NICPL	0.38667738	4	4	0.244778605	3	3
PMA1_ORYSJ	0.130756041	5	5	0.140914749	14	14
PMA1_SOLLC	0.174863489	4	4	0.374602707	1	1
PMA11_ARATH	0.922496779	3	3	0.929267269	1	1
PMA2_SOLLC	0.350548497	8	8	0.579420371	4	4
PMA4_NICPL	0.451006011	2	2	NA	NA	NA
PMA7_ARATH	0.273727219	2	2	1	1	1
PMAT2_ARATH	0.673028266	2	2	0.698366216	1	1
PME31_ARATH	0.024843938	3	3	0.962922933	1	1
PME51_ARATH	0.414769139	1	1	NA	NA	NA
PME64_ARATH	1	1	1	NA	NA	NA
PMGI_MAIZE	0.359785097	2	2	0.080966656	7	7
PMGT2_TETNG	0.521256354	4	4	0.597482798	1	1
PMI2_ARATH	0.239218668	3	3	0.37304593	1	1
PMK_ARATH	0.332416795	1	1	0.346799084	3	3
PMM_ORYSJ	0.478178555	1	1	0.115930728	3	3
PMP22_ARATH	0.108616907	4	4	0.327354237	3	3
PMS1_ARATH	0.725649341	1	1	NA	NA	NA
PMS1_DICDI	0.449346836	1	1	NA	NA	NA
PMT1_ARATH	0.502328839	1	1	NA	NA	NA
PMT2_ARATH	0.594298607	5	5	0.469203931	7	7
PMT7_ARATH	0.337676897	1	1	0.537331156	1	1
PMT8_ARATH	0.081365585	3	3	0.000847558	5	5
PMTE_ARATH	0.799339221	1	1	0.273457691	1	1
PMTF_ARATH	0.972845996	1	1	0.749245816	1	1
PMTH_ARATH	0.495206362	3	3	NA	NA	NA
PMTI_ARATH	0.945719456	3	3	0.424916509	4	4
PMTJ_ARATH	0.324581587	3	3	0.707430467	1	1
PMTK_ARATH	0.930036739	1	1	NA	NA	NA
PMTL_ARATH	0.05191612	6	6	0.612390241	1	1
PMTN_ARATH	0.348275745	4	4	0.334803657	6	6
PMTP_ARATH	0.811798932	1	1	NA	NA	NA
PMTQ_ARATH	0.27126754	2	2	0.129078457	4	4
PMTR_ARATH	0.110325873	1	1	NA	NA	NA
PMTS_ARATH	0.239138183	5	5	0.796060193	2	2
PMTT_ARATH	1	1	1	NA	NA	NA
PNAA_PRUDU	0.838807038	1	1	0.310510744	2	2
PNC1_ARATH	0.084415837	4	4	0.129003232	5	5
PNG1_ARATH	0.005724229	4	4	0.806739951	2	2
PNG1_ORYSJ	0.31314137	2	2	0.922604156	1	1
PNH1_ORYSJ	0.184586526	1	1	NA	NA	NA
PNMT_THLFG	0.192175582	1	1	0.03297507	2	2
PNO1_DROME	0.563121947	1	1	0.554231903	1	1
PNP1_ORYSJ	0.199065039	6	6	0.533673925	3	3
PNP2_ORYSJ	0.691489403	1	1	NA	NA	NA
PNS1_DEBHA	0.55927929	1	1	NA	NA	NA
PNS1_GIBZE	0.603145069	1	1	NA	NA	NA
PNS1_USTMA	1	1	1	1	1	1
PNSB1_ARATH	0.190780043	4	4	0.318839513	4	4
PNSB2_ARATH	0.093967645	5	5	0.026209791	7	7
PNSB3_ARATH	0.060590389	8	8	0.059016686	7	7
PNSB4_ARATH	0.595895766	3	3	0.401580372	4	4
PNSB5_ARATH	0.103660157	3	3	0.607172707	1	1
PNSL1_ARATH	0.555347115	5	5	0.201023305	4	4
PNSL2_ARATH	0.253215457	2	2	0.347703767	1	1
PNSL3_ARATH	0.603567583	2	2	0.915468305	2	2
PNSL4_ARATH	0.069852467	7	7	0.625723094	2	2
PNSL5_ARATH	0.690541864	3	3	0.868732417	2	2
PO21_NASVI	0.654788936	1	1	NA	NA	NA
PO22_POPJA	1	1	1	NA	NA	NA
POB1_ARATH	0.080148701	8	8	0.354607725	5	5
POD1_ARATH	0.969179677	1	1	0.63078345	2	2
POED1_ORYSJ	0.31934944	3	3	0.397423367	2	2
POL_AVIRE	0.669287481	1	1	NA	NA	NA
POL_MLVCB	0.95603497	1	1	0.229759771	2	2
POL_MLVF5	0.392831256	1	1	NA	NA	NA
POL_SFV1	0.226721452	2	2	NA	NA	NA
POL_SIVG1	0.639523645	1	1	NA	NA	NA
POL2_DROME	0.000971037	3	3	0.121606433	1	1
POL3_DROME	0.558428664	8	8	0.45911744	5	5
POL4_DROME	0.363872087	1	1	NA	NA	NA
POL5_DROME	0.531226157	4	4	0.930517057	1	1
POLC7_PHLPR	0.804143419	1	1	0.836512668	1	1
POLH_ARATH	0.450493742	2	2	0.123459061	1	1
POLIA_ORYSJ	0.317123599	2	2	0.428922252	4	4
POLL2_ARATH	0.03603493	6	6	0.098584268	6	6
POLLU_ORYSJ	0.197942281	3	3	0.138233387	4	4
POLX_TOBAC	0.017739622	69	69	0.026406219	51	51
POP3_ARATH	0.601095926	2	2	NA	NA	NA
POP5_ARATH	0.940152095	1	1	NA	NA	NA
POR_AVESA	0.351562158	1	1	NA	NA	NA
PORA_ORYSJ	0.054472112	3	3	0.267427118	3	3
PORB_HORVU	0.159468324	2	2	NA	NA	NA
PORB_ORYSJ	0.56012234	1	1	0.17039175	2	2
POT1A_ARATH	0.23792548	3	3	1	1	1
POT1B_ARATH	0.512447555	1	1	0.760462337	1	1
POT7_ARATH	0.937286684	1	1	NA	NA	NA
PP1_BRANA	0.338079522	1	1	NA	NA	NA
PP1_MAIZE	0.259418828	2	2	0.715865672	2	2
PP1_MEDSV	0.704599711	2	2	0.776860334	1	1
PP1_ORYSJ	0.028775839	9	9	0.031785653	6	6
PP1_PHAVU	0.428803062	1	1	0.394125807	1	1
PP108_ARATH	0.739491891	1	1	NA	NA	NA
PP11_ACEPE	0.099666003	3	3	NA	NA	NA
PP11_ARATH	0.763778255	1	1	0.298185209	2	2
PP112_ARATH	0.698004077	3	3	0.132299877	2	2
PP113_ARATH	0.542451457	3	3	NA	NA	NA
PP117_ARATH	0.618601156	1	1	0.91813158	1	1
PP12_SCHPO	0.003314995	2	2	NA	NA	NA
PP120_ARATH	0.567580218	1	1	NA	NA	NA
PP123_ARATH	0.978667135	1	1	0.258054478	3	3
PP124_ARATH	0.031503334	6	6	0.127060133	1	1
PP126_ARATH	0.375567023	1	1	NA	NA	NA
PP127_ARATH	0.92116715	1	1	NA	NA	NA
PP129_ARATH	0.513789671	1	1	NA	NA	NA
PP13_ARATH	0.32966257	1	1	NA	NA	NA
PP134_ARATH	0.560209454	1	1	NA	NA	NA
PP135_ARATH	0.222054136	3	3	0.640606536	4	4
PP139_ARATH	0.882282755	1	1	NA	NA	NA
PP142_ARATH	0.608348462	3	3	0.789861292	1	1
PP143_ARATH	0.232873213	1	1	NA	NA	NA
PP145_ARATH	0.715924861	2	2	0.56205901	1	1
PP150_ARATH	0.432837632	4	4	NA	NA	NA
PP153_ARATH	0.489121429	7	7	1	2	2
PP157_ARATH	0.872580622	1	1	NA	NA	NA
PP16_ARATH	0.96123851	1	1	0.552909008	1	1
PP163_ARATH	0.192897073	5	5	0.922974578	1	1
PP169_ARATH	0.549577263	1	1	0.446480575	2	2
PP170_ARATH	0.586383773	2	2	0.516485831	1	1
PP171_ARATH	0.146664185	1	1	NA	NA	NA
PP172_ARATH	0.635993336	4	4	0.444083247	3	3
PP175_ARATH	1	1	1	NA	NA	NA
PP176_ARATH	0.475226919	7	7	0.743654532	4	4
PP177_ARATH	0.383716487	1	1	NA	NA	NA
PP178_ARATH	0.615264131	7	7	0.481500457	4	4
PP182_ARATH	0.431652232	1	1	NA	NA	NA
PP184_ARATH	0.892127999	1	1	NA	NA	NA
PP186_ARATH	0.092477687	9	9	0.193860092	4	4
PP187_ARATH	0.583990809	2	2	0.509440478	3	3
PP19_ARATH	0.427665861	1	1	NA	NA	NA
PP190_ARATH	0.70352797	1	1	1	1	1
PP192_ARATH	0.054055999	2	2	NA	NA	NA
PP194_ARATH	0.854026919	1	1	0.339777275	1	1
PP199_ARATH	0.141832832	7	7	0.148620642	3	3
PP1R7_DICDI	0.434100314	2	2	NA	NA	NA
PP1R7_HUMAN	0.247957372	1	1	0.794094958	1	1
PP1R8_BOVIN	0.255395845	1	1	NA	NA	NA
